GeneInfo	AM_N_056	AM_N_068	AM_N_072	AM_P_053	AM_P_057	AM_P_061	AM_SL_050	AM_SL_054	AM_SL_058	AM_SM_051	AM_SM_059	AM_SM_075
rna-XR_003306032.1	76	24	35	51	21	47	22	37	55	56	25	77
rna-XR_003306031.1	372	176	181	266	109	256	176	208	158	231	182	358
rna-XM_016916360.2	32	23	17	40	14	34	29	21	15	26	21	38
rna-XM_006557564.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006557566.3	1	2	0	2	2	0	0	1	0	1	0	0
rna-XM_006557563.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916361.2	9124	3309	3627	5606	2589	4955	3246	5413	4425	6533	4335	8915
rna-XR_001705467.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_001705468.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006557559.3	14	3	2	2	2	9	4	7	2	3	4	13
rna-XM_006557560.3	0	0	0	1	0	0	0	0	0	0	0	0
rna-XM_026445070.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445071.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445072.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006557552.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006557551.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_625079.6	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006557554.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006557555.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006557553.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_393658.7	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006557556.3	28	18	20	28	18	28	15	36	19	30	21	22
rna-XM_006557557.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006557558.3	0	0	0	0	0	0	0	0	0	1	0	0
rna-XM_003249091.4	1239	550	542	990	513	985	615	760	588	965	955	1309
rna-XM_006557549.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_623377.6	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006557547.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916442.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-NM_001252428.1	3	1	1	2	5	3	3	2	6	6	3	9
rna-XM_006557536.3	52	13	10	20	18	17	11	22	34	8	20	29
rna-XM_625101.6	14314	4319	5136	8986	3527	6927	4339	7657	7007	9093	5447	14936
rna-XM_016916309.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006557543.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916308.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006557542.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916307.2	2	2	0	0	0	2	1	4	1	0	1	3
rna-XM_006557545.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006557544.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444940.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_397318.7	4	0	0	0	0	0	0	0	0	2	0	0
rna-XM_393588.7	2857	1745	1596	2107	1350	2351	1713	2518	1834	2896	2673	3235
rna-XM_397317.7	167	112	85	180	68	139	116	132	142	140	128	194
rna-XR_003306017.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003306018.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444916.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444918.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916332.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916335.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916334.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916336.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916333.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916344.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916343.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916341.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916345.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916337.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444913.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916340.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916338.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916339.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444914.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444915.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444917.1	0	0	0	0	0	1	0	2	0	0	0	0
rna-XM_016915994.2	59	16	25	21	10	18	15	68	17	35	22	28
rna-XM_016916331.2	79	34	40	56	21	46	40	59	24	73	29	65
rna-XM_397055.7	1170	733	441	927	581	1296	806	988	629	1340	1196	1534
rna-XM_026445020.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_624129.4	0	0	0	0	0	0	0	1	0	0	0	0
rna-XM_026445021.1	4	2	3	7	5	9	12	5	3	1	4	13
rna-XM_006558224.3	1125	545	507	757	389	716	532	674	616	835	563	1203
rna-XM_006558222.3	2292	974	847	1444	622	1369	998	1333	1266	1788	1096	2538
rna-XM_026444870.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444873.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-NM_001011621.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444871.1	0	0	0	0	1	0	0	0	0	2	1	0
rna-XR_003306019.1	11	1	1	5	1	5	2	1	2	6	3	12
rna-NM_001079560.1	6	1	2	3	1	1	1	4	1	1	1	2
rna-XR_001705522.2	0	0	1	5	1	3	0	1	2	2	2	0
rna-XR_001705521.2	1	0	1	3	1	2	1	11	2	1	1	1
rna-XR_001705518.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_001705520.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_001705523.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_001705519.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_003249336.4	2	0	0	0	0	2	1	4	5	0	0	0
rna-XM_016916162.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003306046.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445041.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445040.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445038.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445037.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445036.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445039.1	17	1	6	7	2	8	5	14	4	7	4	12
rna-XM_016916157.2	207	71	66	136	67	91	59	131	80	98	40	135
rna-NR_039483.1	0	0	0	0	0	0	0	1	0	0	0	0
rna-Mir3784	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445042.1	46	20	14	25	15	53	38	58	33	45	18	60
rna-XM_006558773.3	147	45	130	142	44	140	68	83	73	133	122	212
rna-XM_016916398.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_001121376.5	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006558776.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_396925.7	4630	793	1051	2445	449	1096	701	1190	962	2131	1316	3764
rna-XM_003249337.4	721	297	327	521	253	1036	242	499	414	454	361	886
rna-XM_003249338.4	761	325	320	554	275	593	354	456	505	607	446	1036
rna-XM_026445175.1	69	19	28	50	17	42	20	50	40	35	30	56
rna-XM_026445104.1	291	123	77	246	74	284	110	285	160	213	234	324
rna-XM_016916405.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445010.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445008.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_397065.6	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006558777.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916443.2	39	19	18	49	38	81	27	39	19	35	34	77
rna-XM_026445124.1	11	7	7	5	19	7	14	18	7	19	16	18
rna-XM_026444999.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_396079.6	0	0	0	0	0	1	0	0	0	1	0	0
rna-XM_624816.5	324	229	114	205	158	238	210	169	137	285	307	270
rna-XM_397293.7	716	435	426	550	373	587	445	510	501	750	630	785
rna-XM_001122987.5	438	177	176	290	118	277	193	259	255	330	214	496
rna-XM_026445068.1	0	0	0	0	1	0	0	0	0	0	0	0
rna-XM_026445069.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_624850.6	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916416.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_003249340.4	105	22	28	60	23	52	29	56	51	51	22	113
rna-XM_026445176.1	1	3	1	5	4	2	2	0	2	6	3	4
rna-XM_006558782.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916436.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_001120644.5	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916441.2	143	106	85	139	66	120	93	98	88	136	114	173
rna-XM_026444947.1	340	303	215	315	247	373	396	301	278	364	563	451
rna-XM_006559296.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916437.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916438.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916439.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916440.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006559295.3	0	0	0	0	0	4	0	0	0	0	1	0
rna-XM_006559293.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006559294.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006559287.3	0	1	0	0	0	0	0	0	0	0	0	0
rna-XM_006559288.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006559291.3	0	6	2	3	4	9	6	6	2	3	2	3
rna-XM_006559289.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006559290.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_003249423.4	2	0	2	10	0	10	6	10	6	9	5	21
rna-XM_006559286.3	264	207	165	274	172	262	204	289	157	409	271	324
rna-XM_026445208.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445207.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006559281.3	5	9	6	12	8	13	3	5	8	7	4	9
rna-XM_396662.5	0	2	0	0	0	0	2	7	2	2	4	2
rna-XM_026445209.1	2	3	4	4	3	5	3	6	1	0	9	5
rna-XM_001120327.5	432	378	228	441	186	394	380	1213	476	636	524	636
rna-XM_006559279.3	35	18	11	37	12	23	11	29	6	14	12	44
rna-XM_393312.7	573	157	194	474	247	557	304	636	254	639	344	732
rna-XM_016915995.2	25	7	6	15	8	17	11	10	8	6	10	35
rna-XM_006559300.3	36	26	12	83	26	42	24	18	41	19	49	42
rna-XM_006559278.1	4	1	1	3	1	1	3	1	0	0	0	2
rna-XM_026445086.1	1	1	1	0	3	0	0	1	1	0	1	2
rna-XM_026445087.1	0	0	1	2	0	3	2	0	1	0	3	0
rna-XM_026445090.1	0	0	0	0	0	1	0	0	0	0	0	1
rna-XM_026445089.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445091.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445088.1	38	16	22	48	19	22	18	28	8	36	30	39
rna-XM_397413.6	6790	5332	4142	6145	3942	7016	4217	5212	3927	7146	6700	7887
rna-XM_026445092.1	1119	701	716	1096	759	4125	1475	1381	1344	5806	2300	4536
rna-XR_003306085.1	0	0	0	1	2	0	0	0	4	0	0	0
rna-XR_408570.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916214.2	3	0	0	0	0	0	0	0	0	0	0	0
rna-XM_396377.6	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006559990.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006559989.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006559991.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-TRNAT-UGU-3	0	0	0	0	0	0	0	0	1	2	0	0
rna-XM_006559987.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_001120815.5	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006559988.3	0	0	0	1	0	0	0	0	1	0	1	0
rna-XM_623514.5	2956	2023	1802	2209	1737	2882	2211	2203	2234	3050	3213	3352
rna-XM_396379.7	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006559995.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_001120950.5	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006559998.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003306039.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003306040.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445004.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445003.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445005.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445006.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445007.1	100	20	54	162	21	97	37	114	41	82	40	127
rna-XM_625234.6	1790	762	751	1339	1099	2284	1285	3051	1312	2364	2735	1897
rna-XM_006560000.3	330	175	175	196	137	322	142	299	263	288	358	327
rna-XM_026445082.1	238	132	115	192	85	192	133	146	155	168	182	364
rna-XM_006560001.3	2802	1208	1424	1830	1214	2562	1411	3071	1759	2355	2757	3244
rna-XM_624316.5	2	0	1	0	0	4	0	1	0	0	4	0
rna-XM_016916323.2	2	0	2	2	1	7	0	0	1	2	1	2
rna-XM_006560003.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_003249555.4	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916321.2	2	0	0	0	0	1	1	0	0	0	0	0
rna-XR_003306051.1	0	0	0	0	0	3	0	0	0	0	2	2
rna-XM_006560011.3	527	293	111	336	170	392	269	424	320	368	307	387
rna-XM_623974.5	5	7	4	27	15	13	17	26	19	22	28	13
rna-XM_026445032.1	24	19	9	36	31	43	24	30	25	48	36	34
rna-XM_026445031.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445030.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560010.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_001705625.1	1	5	4	2	3	5	13	4	4	8	13	2
rna-XR_001705620.2	54	44	10	45	17	23	49	56	30	53	42	63
rna-XR_003306042.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003306044.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003306043.1	3	4	0	3	0	1	3	0	2	1	0	2
rna-XR_001705621.2	33	17	20	15	5	33	25	15	28	28	27	40
rna-XR_001705619.1	1	0	0	0	0	1	0	0	0	0	0	0
rna-XM_026445034.1	2	0	0	2	0	4	0	1	0	5	1	4
rna-XM_026445033.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445035.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444937.1	115	52	51	52	28	52	48	55	41	57	31	142
rna-XR_003306025.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003306026.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003306027.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_001705610.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_001705556.2	6	5	2	0	3	0	1	1	3	0	2	0
rna-XR_408647.3	16	23	19	34	6	12	33	12	35	44	27	41
rna-XR_001705555.2	0	0	1	2	0	0	0	0	1	0	0	0
rna-XM_006560177.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916230.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445187.1	4	8	2	2	0	1	4	8	2	2	2	4
rna-XR_003306081.1	34	6	13	33	0	5	13	30	16	13	18	30
rna-XM_006560179.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560178.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_001119882.5	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560180.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_408654.2	13	0	8	7	1	5	2	9	0	11	2	11
rna-XR_003306065.1	1	0	0	0	0	0	1	0	0	0	1	0
rna-XR_003306064.1	0	1	0	3	0	0	2	0	2	0	0	5
rna-XM_391991.5	578	265	368	790	241	779	434	656	562	484	848	928
rna-XM_006560181.3	64	32	34	20	31	55	56	67	18	20	51	37
rna-XM_026445134.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445132.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445133.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_001705541.2	19	6	8	5	5	6	3	7	4	7	4	10
rna-XM_026445135.1	546	232	222	397	149	465	172	619	207	531	436	724
rna-XM_016916086.2	35	51	37	59	36	49	35	31	37	56	81	59
rna-XM_393961.6	7500	2181	2569	4540	2185	4552	2648	6457	4316	6004	3857	11081
rna-XR_003306080.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445173.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445174.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560186.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445172.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_003249612.4	1417	1017	1026	1047	864	1034	703	1002	636	1142	861	1410
rna-XM_003249611.3	5428	2925	1951	4554	2596	6995	2940	4769	3371	5314	4062	7190
rna-XM_026444880.1	1656	343	638	1062	469	1136	599	1897	847	1363	1811	3027
rna-NM_001144839.2	9	7	4	5	2	11	11	11	4	11	29	6
rna-XM_006560194.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916085.2	1	0	3	1	1	0	0	2	1	0	3	0
rna-XM_006560195.3	4	3	1	1	1	1	1	1	0	0	0	0
rna-XR_003306087.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003306086.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_001705495.2	34	39	19	39	45	79	34	40	23	84	56	57
rna-XM_026445190.1	0	0	0	2	0	0	0	1	0	0	0	0
rna-XM_391994.7	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560189.3	0	0	1	1	0	2	1	2	0	0	0	4
rna-XM_393962.6	15	3	7	5	4	11	0	8	3	7	10	18
rna-XM_006560197.3	0	0	0	1	0	0	0	0	1	0	1	1
rna-XM_393963.6	259	562	182	147	339	796	342	680	218	373	554	217
rna-XR_001705494.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_119935.4	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916237.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560200.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916235.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916236.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560199.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_001121713.5	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_003249613.4	10	3	6	4	1	0	3	5	2	3	1	4
rna-XM_026444948.1	0	2	0	4	3	0	3	1	0	2	4	1
rna-NM_001134947.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444868.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560174.3	0	1	0	1	0	1	0	1	0	1	1	2
rna-NM_001077817.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_001705566.2	12	1	1	3	1	7	2	2	3	5	2	9
rna-XR_003306028.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003306030.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003306029.1	0	0	0	0	0	0	0	0	0	1	0	2
rna-XM_026445011.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445012.1	0	2	8	4	0	5	5	0	7	8	2	5
rna-XM_003249616.4	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916402.2	5	2	5	1	1	7	4	3	5	6	1	14
rna-XM_003249614.4	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916403.2	3	0	2	0	0	5	0	0	1	2	3	1
rna-XM_016916404.2	0	0	1	2	0	1	1	2	0	1	0	0
rna-XM_006560202.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_001705618.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445022.1	3	0	0	2	0	0	3	3	1	0	0	2
rna-XM_016916406.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_395774.7	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560207.3	0	0	0	0	0	0	0	0	2	1	1	0
rna-XM_006560208.3	0	3	0	0	1	0	0	3	0	0	1	2
rna-XM_003249607.4	2	1	0	1	0	1	1	2	1	0	0	0
rna-XM_001120040.5	344	186	195	261	182	375	216	263	224	329	300	451
rna-XM_006560209.3	134	57	80	108	40	142	98	126	80	111	41	213
rna-XM_006560245.3	42	12	18	41	23	25	27	18	28	38	22	52
rna-XM_001120159.5	738	412	411	485	395	682	450	561	522	691	795	789
rna-XM_006560211.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560210.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_392847.7	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_003249618.3	88	78	78	58	25	87	76	33	77	123	54	123
rna-XM_026445167.1	0	0	0	0	1	0	0	0	0	0	0	1
rna-XM_624093.5	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_003249617.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560215.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445168.1	2	0	2	0	0	0	0	1	0	0	0	2
rna-XM_001120439.5	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560212.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026445170.1	2	0	0	0	0	0	1	0	0	0	1	3
rna-XM_026445171.1	0	0	0	0	0	0	1	0	0	0	0	0
rna-XM_026445169.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_001120537.5	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560216.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444890.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444889.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444888.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-NM_001177903.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003306079.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_624818.6	21653	7044	8500	12647	6269	11813	6978	12522	8615	14410	10676	19482
rna-XR_003306100.1	0	0	0	0	0	3	0	3	0	1	3	1
rna-XM_624798.6	671	268	291	506	190	458	306	442	394	497	376	829
rna-XM_026444959.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444958.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444956.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444960.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916363.2	26	14	10	19	17	39	18	24	22	27	19	33
rna-XM_016916364.2	145	113	87	131	108	244	141	164	125	175	303	161
rna-XM_026444944.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444945.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444946.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444942.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444943.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916329.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916330.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444886.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-NM_001242457.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-NM_001242456.1	169	127	124	133	91	158	105	147	169	216	198	207
rna-XM_006560217.3	595	334	351	415	376	524	349	587	432	614	711	740
rna-XM_623368.6	7	1	6	6	3	8	4	2	11	12	8	8
rna-XM_006560219.3	0	0	0	0	0	0	1	1	0	0	0	1
rna-XM_006560224.3	1	0	1	1	0	0	0	0	0	0	0	1
rna-XM_006560223.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560220.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444935.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_396879.6	774	437	352	608	260	827	471	569	551	859	649	1029
rna-XM_397572.7	2236	978	1125	1758	1098	1738	1225	1778	1235	1877	1933	2408
rna-XM_016916313.2	98	130	32	60	153	193	120	239	39	76	171	102
rna-XM_393964.6	2294	1102	1024	1534	683	1378	1051	1710	1234	1545	1199	2340
rna-XM_016916314.2	20142	6678	7840	11427	5775	9541	6271	11421	8329	12169	7981	18214
rna-XM_391996.6	494	207	184	293	127	331	189	307	204	345	266	522
rna-XM_393966.5	2342	1003	937	2039	1312	4034	1454	3029	1920	2727	2785	3601
rna-XR_003306096.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_408673.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_001705575.2	2	7	1	2	2	1	1	0	1	2	1	1
rna-XM_016916251.2	0	0	0	0	1	0	0	0	0	0	0	0
rna-XM_006560227.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_396561.4	395	195	219	322	213	329	264	313	229	365	283	463
rna-XM_006560170.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560173.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026444874.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016915985.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016915984.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016915983.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016915981.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560168.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016915982.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560169.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-NM_001077809.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-NR_039485.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-Mir3786	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560228.3	4484	1772	1843	2698	1348	2976	2122	2743	3179	3140	2861	5417
rna-XM_003249598.4	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560232.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560229.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_006560230.3	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_016916409.2	0	0	0	0	0	0	3	0	0	0	0	0
rna-XM_003249609.4	0	0	0	0	0	0	0	0	0	0	0	0
rna-TRNAI-UAU	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_001121159.5	522	189	194	369	128	330	197	308	317	348	218	556
rna-XM_003249599.4	0	0	0	0	0	0	0	0	0	0	0	0
