GeneInfo	GeneID	Gene_Desc	AM_N_056	AM_N_068	AM_N_072	AM_P_053	AM_P_057	AM_P_061	AM_SL_050	AM_SL_054	AM_SL_058	AM_SM_051	AM_SM_059	AM_SM_075
XR_003305181.1	LOC102655275	uncharacterized LOC102655275	0	0	4	0	0	1	0	1	0	0	1	0
XR_003305182.1	LOC102655275	uncharacterized LOC102655275	0	0	0	0	0	0	0	1	0	0	0	0
XR_003305183.1	LOC113218945	uncharacterized LOC113218945	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305184.1	LOC113218945	uncharacterized LOC113218945	4	1	0	0	2	2	1	2	1	0	0	4
XR_003305185.1	LOC102655567	uncharacterized LOC102655567	0	2	0	0	0	0	0	0	2	3	1	0
XR_003305186.1	LOC102655682	uncharacterized LOC102655682	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305187.1	LOC102655567	uncharacterized LOC102655567	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305188.1	LOC102655515	uncharacterized LOC102655515	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305189.1	LOC102656347	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305190.1	LOC102656347	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305191.1	LOC102656347	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305192.1	LOC102656347	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305193.1	LOC102656347	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305194.1	LOC102656347	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305195.1	LOC102656347	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305196.1	LOC102656347	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305197.1	LOC102656347	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305198.1	LOC102656347	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305199.1	LOC102656347	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305200.1	LOC102656347	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305201.1	LOC102656347	uncharacterized LOC102656347	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305202.1	LOC113218946	uncharacterized LOC113218946	14	10	10	5	11	5	2	6	4	19	9	13
XR_003305203.1	LOC113218947	uncharacterized LOC113218947	8	4	6	7	1	16	1	1	3	5	5	11
XR_003305204.1	LOC113218948	uncharacterized LOC113218948	3	5	0	6	0	2	2	2	2	8	3	12
XR_003305205.1	LOC113218949	uncharacterized LOC113218949	6	5	9	11	4	10	2	7	6	13	11	11
XR_003305206.1	LOC113218951	uncharacterized LOC113218951	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305207.1	LOC100577444	uncharacterized LOC100577444	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305208.1	LOC100577444	uncharacterized LOC100577444	1	2	2	0	1	1	0	1	0	0	0	1
XR_003305209.1	LOC408957	uncharacterized LOC408957	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305210.1	LOC408957	uncharacterized LOC408957	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305211.1	LOC113218952	uncharacterized LOC113218952	32	8	20	36	15	55	25	31	17	21	17	63
XR_003305212.1	LOC113218953	uncharacterized LOC113218953	59	12	15	49	16	36	23	43	25	45	25	51
XR_003305213.1	LOC113218954	uncharacterized LOC113218954	19	19	23	16	17	13	15	32	18	18	17	31
XR_003305214.1	LOC113218955	uncharacterized LOC113218955	3	0	4	2	0	3	4	2	1	3	1	3
XR_003305215.1	LOC100577306	uncharacterized LOC100577306	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305216.1	LOC100577306	uncharacterized LOC100577306	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305217.1	LOC100577306	uncharacterized LOC100577306	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305218.1	LOC107964843	uncharacterized LOC107964843	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305219.1	LOC107964843	uncharacterized LOC107964843	4	1	0	3	4	3	4	3	3	11	5	11
XR_003305220.1	LOC107964843	uncharacterized LOC107964843	4	5	0	6	1	3	1	7	3	6	7	7
XR_003305221.1	LOC107964843	uncharacterized LOC107964843	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305222.1	LOC102654188	uncharacterized LOC102654188	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305223.1	LOC107964914	uncharacterized LOC107964914	5	1	1	4	4	5	0	2	4	3	2	5
XR_003305224.1	LOC102656373	uncharacterized LOC102656373	1	2	2	1	0	1	0	1	0	0	1	0
XR_003305225.1	LOC113218960	uncharacterized LOC113218960	221	27	61	120	56	91	28	54	63	30	52	200
XR_003305226.1	LOC100578928	calcium and integrin-binding protein 1	61	76	21	30	24	158	76	33	58	69	184	169
XR_003305227.1	LOC113218961	uncharacterized LOC113218961	7	7	4	5	3	11	9	1	3	6	6	10
XR_003305228.1	LOC102654625	uncharacterized LOC102654625	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305229.1	LOC102654625	uncharacterized LOC102654625	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305230.1	LOC102654625	uncharacterized LOC102654625	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305231.1	LOC102654625	uncharacterized LOC102654625	0	0	0	0	0	0	0	0	1	0	1	0
XR_003305232.1	LOC102654625	uncharacterized LOC102654625	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305233.1	LOC102654625	uncharacterized LOC102654625	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305234.1	LOC102654625	uncharacterized LOC102654625	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305235.1	LOC102654625	uncharacterized LOC102654625	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305236.1	LOC102654521	uncharacterized LOC102654521	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305237.1	LOC102654521	uncharacterized LOC102654521	1	0	8	1	0	1	3	4	0	3	2	4
XR_003305238.1	LOC102654521	uncharacterized LOC102654521	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305239.1	LOC102654521	uncharacterized LOC102654521	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305240.1	LOC102654521	uncharacterized LOC102654521	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305241.1	LOC102654521	uncharacterized LOC102654521	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305242.1	LOC102654521	uncharacterized LOC102654521	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305243.1	LOC102654521	uncharacterized LOC102654521	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305244.1	LOC102654521	uncharacterized LOC102654521	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305245.1	LOC102654385	uncharacterized LOC102654385	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305246.1	LOC102654385	uncharacterized LOC102654385	0	0	0	0	0	0	1	1	3	1	0	0
XR_003305247.1	LOC113218962	uncharacterized LOC113218962	21	9	4	17	12	17	10	8	6	22	12	16
XR_003305248.1	LOC102656572	uncharacterized LOC102656572	7	2	0	2	5	1	0	3	2	5	3	4
XR_003305249.1	LOC113218963	uncharacterized LOC113218963	0	4	0	3	3	2	1	1	3	2	1	4
XR_003305250.1	LOC113218964	uncharacterized LOC113218964	12	6	7	10	3	8	6	10	16	14	11	15
XR_003305251.1	LOC100576663	uncharacterized LOC100576663	1	0	0	0	0	0	0	2	0	0	0	0
XR_003305252.1	LOC551422	serine/threonine-protein kinase 11-interacting protein	11	1	2	5	2	3	4	3	2	10	4	10
XR_003305253.1	LOC551422	serine/threonine-protein kinase 11-interacting protein	0	0	3	1	0	1	1	1	0	1	0	0
XR_003305254.1	LOC107964793	uncharacterized LOC107964793	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305255.1	LOC107964793	uncharacterized LOC107964793	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305256.1	LOC102656530	uncharacterized LOC102656530	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305257.1	LOC100576319	uncharacterized LOC100576319	0	0	0	0	0	2	1	0	0	0	1	0
XR_003305258.1	LOC100576319	uncharacterized LOC100576319	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305259.1	LOC102654020	uncharacterized LOC102654020	31	19	23	23	11	17	12	14	17	44	28	37
XR_003305260.1	LOC113218966	uncharacterized LOC113218966	5	2	2	2	3	1	4	5	2	10	6	3
XR_003305261.1	LOC413106	uncharacterized LOC413106	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305262.1	LOC107964905	uncharacterized LOC107964905	0	0	0	0	1	1	0	4	0	0	0	0
XR_003305263.1	LOC100577269	uncharacterized LOC100577269	6	5	1	9	2	8	7	7	9	7	2	11
XR_003305264.1	LOC113218968	U2 spliceosomal RNA	1	0	2	6	0	3	1	1	4	2	1	2
XR_003305265.1	LOC113218969	U2 spliceosomal RNA	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305266.1	LOC113218970	U2 spliceosomal RNA	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305267.1	LOC113218971	U2 spliceosomal RNA	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305268.1	LOC113218972	U2 spliceosomal RNA	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305269.1	LOC551731	rho GTPase-activating protein 190	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305270.1	LOC551731	rho GTPase-activating protein 190	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305271.1	LOC551731	rho GTPase-activating protein 190	8	2	4	4	5	5	7	8	6	7	2	7
XR_003305272.1	LOC551731	rho GTPase-activating protein 190	0	0	1	0	0	3	1	0	1	0	2	0
XR_003305273.1	LOC551731	rho GTPase-activating protein 190	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305274.1	LOC551731	rho GTPase-activating protein 190	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305275.1	LOC551731	rho GTPase-activating protein 190	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305276.1	LOC551731	rho GTPase-activating protein 190	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305277.1	LOC102654507	uncharacterized LOC102654507	4	1	0	1	1	2	4	3	1	1	3	1
XR_003305278.1	LOC113218974	uncharacterized LOC113218974	1	3	1	2	6	12	5	2	1	2	4	7
XR_003305279.1	LOC113218974	uncharacterized LOC113218974	3	0	2	0	4	9	4	0	4	4	2	7
XR_003305280.1	LOC102656114	uncharacterized LOC102656114	1	0	3	2	2	1	0	6	1	3	2	0
XR_003305281.1	LOC113218975	uncharacterized LOC113218975	0	0	2	0	0	1	0	0	1	0	1	0
XR_003305282.1	LOC113218976	uncharacterized LOC113218976	4	6	0	8	2	12	9	9	2	5	8	18
XR_003305283.1	LOC113218977	uncharacterized LOC113218977	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305284.1	LOC102654579	uncharacterized LOC102654579	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305285.1	LOC102654579	uncharacterized LOC102654579	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305286.1	LOC102654579	uncharacterized LOC102654579	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305287.1	LOC102654439	uncharacterized LOC102654439	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305288.1	LOC102654439	uncharacterized LOC102654439	8	1	7	4	3	1	4	1	5	3	0	13
XR_003305289.1	LOC102654439	uncharacterized LOC102654439	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305290.1	LOC113218978	uncharacterized LOC113218978	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305291.1	LOC113218978	uncharacterized LOC113218978	0	0	0	0	0	1	0	0	0	0	0	0
XR_003305292.1	LOC113218979	uncharacterized LOC113218979	42	18	13	22	24	23	8	46	16	41	24	52
XR_003305293.1	LOC107964939	uncharacterized LOC107964939	3	0	0	3	4	2	1	2	0	1	2	1
XR_003305294.1	LOC113218980	uncharacterized LOC113218980	4413	1883	2221	3737	1337	2846	1709	2652	2084	3113	2078	4189
XR_003305295.1	LOC102655244	histone-lysine N-methyltransferase NSD2	0	0	0	0	0	1	2	0	0	0	0	1
XR_003305296.1	LOC102656614	uncharacterized LOC102656614	1	0	1	2	0	1	1	0	2	6	2	3
XR_003305297.1	LOC100577064	uncharacterized LOC100577064	38	39	15	5	14	12	29	10	32	12	16	22
XR_003305298.1	LOC100576935	uncharacterized LOC100576935	121	16	76	44	93	83	38	113	50	52	50	92
XR_003305299.1	LOC100578597	putative uncharacterized protein DDB_G0282133	0	0	0	1	0	0	0	1	0	0	0	0
XR_003305300.1	LOC726626	methionyl-tRNA formyltransferase, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305301.1	LOC726626	methionyl-tRNA formyltransferase, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305302.1	LOC411476	la-related protein 4	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305303.1	LOC102656828	uncharacterized LOC102656828	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305304.1	LOC102656828	uncharacterized LOC102656828	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305305.1	LOC102654856	uncharacterized LOC102654856	3	0	2	1	3	1	0	1	2	0	1	3
XR_003305306.1	LOC107965033	uncharacterized LOC107965033	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305307.1	LOC113218984	uncharacterized LOC113218984	16	6	7	11	6	13	3	2	13	10	4	13
XR_003305308.1	LOC102656903	uncharacterized LOC102656903	1	5	5	5	2	5	3	1	2	3	0	3
XR_003305309.1	LOC102656849	uncharacterized LOC102656849	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305310.1	LOC102656849	uncharacterized LOC102656849	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305311.1	LOC102656849	uncharacterized LOC102656849	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305312.1	LOC102656849	uncharacterized LOC102656849	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305313.1	LOC102656780	uncharacterized LOC102656780	21	45	16	69	22	134	56	66	21	54	54	65
XR_003305314.1	LOC113218985	uncharacterized LOC113218985	8	5	3	8	3	12	7	4	2	5	5	7
XR_003305315.1	LOC107964959	uncharacterized LOC107964959	0	0	0	0	0	0	0	0	1	0	0	0
XR_003305316.1	LOC107964959	uncharacterized LOC107964959	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305317.1	LOC100578345	uncharacterized LOC100578345	3	1	1	3	2	1	3	0	2	2	1	0
XR_003305318.1	LOC102656274	uncharacterized LOC102656274	482	509	218	519	157	443	500	425	359	621	239	471
XR_003305319.1	LOC102656338	uncharacterized LOC102656338	286	105	128	286	100	252	134	174	179	291	113	278
XR_003305320.1	LOC102656338	uncharacterized LOC102656338	11	24	13	30	7	12	18	16	19	13	19	30
XR_003305321.1	LOC411744	spectrin beta chain	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305322.1	LOC411744	spectrin beta chain	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305323.1	LOC411744	spectrin beta chain	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305324.1	LOC411744	spectrin beta chain	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305325.1	LOC411744	spectrin beta chain	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305326.1	LOC411744	spectrin beta chain	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305327.1	LOC411744	spectrin beta chain	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305328.1	LOC411744	spectrin beta chain	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305329.1	LOC107964022	ran-binding protein 9	24	30	10	32	18	26	26	24	23	24	21	23
XR_003305330.1	LOC107964022	ran-binding protein 9	0	0	0	0	0	0	0	1	0	0	0	0
XR_003305331.1	LOC724718	xanthine dehydrogenase	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305332.1	LOC724718	xanthine dehydrogenase	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305333.1	LOC113218989	uncharacterized LOC113218989	12	11	10	23	3	28	23	14	20	16	8	25
XR_003305334.1	LOC113218992	uncharacterized LOC113218992	2	0	5	9	7	8	1	3	0	0	0	8
XR_003305335.1	LOC102655357	uncharacterized LOC102655357	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305336.1	LOC102655357	uncharacterized LOC102655357	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305337.1	LOC102655357	uncharacterized LOC102655357	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305338.1	LOC409186	vam6/Vps39-like protein	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305339.1	LOC102656773	uncharacterized LOC102656773	0	1	0	0	0	0	1	0	6	0	0	0
XR_003305340.1	LOC113218543	uncharacterized LOC113218543	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305341.1	LOC113218543	uncharacterized LOC113218543	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305342.1	LOC725970	protein still life, isoform SIF type 1	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305343.1	LOC725970	protein still life, isoform SIF type 1	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305344.1	LOC725970	protein still life, isoform SIF type 1	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305345.1	LOC107964937	putative uncharacterized protein DDB_G0271982	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305346.1	LOC113218994	uncharacterized LOC113218994	4	10	5	8	10	13	5	15	7	7	7	9
XR_003305347.1	LOC113218995	uncharacterized LOC113218995	57	29	20	31	14	22	25	58	25	21	20	59
XR_003305348.1	LOC113218996	uncharacterized LOC113218996	0	0	0	0	0	0	1	0	0	0	0	2
XR_003305349.1	LOC100576161	uncharacterized LOC100576161	2448	237	1329	565	197	820	250	427	430	961	1305	990
XR_003305350.1	LOC113218997	uncharacterized LOC113218997	58	26	27	57	16	63	29	37	23	21	27	45
XR_003305351.1	LOC100577999	uncharacterized LOC100577999	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305352.1	LOC100577999	uncharacterized LOC100577999	41	10	17	2	2	15	30	0	15	4	21	31
XR_003305353.1	LOC113218998	uncharacterized LOC113218998	14	15	2	3	2	17	18	11	16	15	22	47
XR_003305354.1	LOC113218999	uncharacterized LOC113218999	0	2	3	2	1	0	1	1	2	0	0	3
XR_003305355.1	LOC102654316	uncharacterized LOC102654316	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305356.1	LOC102654316	uncharacterized LOC102654316	11	2	9	15	0	3	9	0	2	2	8	9
XR_003305357.1	LOC411822	aldehyde dehydrogenase family 3 member B1	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305358.1	LOC100576813	uncharacterized LOC100576813	0	2	0	0	1	2	3	1	0	1	0	0
XR_003305359.1	LOC102654076	uncharacterized LOC102654076	588	214	249	319	411	3861	250	604	370	411	1055	580
XR_003305360.1	LOC113219016	uncharacterized LOC113219016	69	12	23	47	6	34	25	42	27	28	26	75
XR_003305361.1	LOC102654831	uncharacterized LOC102654831	44	14	172	236	12	81	162	187	113	159	146	282
XR_003305362.1	LOC107964968	uncharacterized LOC107964968	3	0	1	1	1	1	1	0	0	1	1	6
XR_003305363.1	LOC107964968	uncharacterized LOC107964968	57	17	20	23	9	23	22	19	31	24	8	21
XR_003305364.1	LOC113219017	uncharacterized LOC113219017	4	3	3	5	0	4	2	1	0	3	2	1
XR_003305365.1	LOC102655307	uncharacterized LOC102655307	5	1	0	0	3	5	4	10	7	2	3	8
XR_003305366.1	LOC411879	WD repeat-containing protein 82	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305367.1	LOC100577196	uncharacterized LOC100577196	37	14	15	33	17	23	19	14	16	24	22	22
XR_003305368.1	LOC107964972	uncharacterized LOC107964972	176	49	72	159	30	130	61	105	92	131	64	189
XR_003305369.1	LOC113219018	uncharacterized LOC113219018	35	10	16	20	13	41	28	26	29	39	38	58
XR_003305370.1	LOC100578131	uncharacterized LOC100578131	0	0	2	1	0	1	2	0	0	1	4	0
XR_003305371.1	LOC552499	ubiquitin domain-containing protein UBFD1	75	40	44	71	35	78	42	76	68	74	42	120
XR_003305372.1	LOC113219019	uncharacterized LOC113219019	10	0	3	1	0	1	0	4	1	0	2	1
XR_003305373.1	LOC102656350	uncharacterized LOC102656350	28	8	8	15	9	24	6	28	8	9	6	18
XR_003305374.1	LOC113219020	uncharacterized LOC113219020	99	17	31	8	9	20	12	35	22	25	10	37
XR_003305375.1	LOC102656483	uncharacterized LOC102656483	0	1	0	0	2	2	0	1	1	1	1	3
XR_003305376.1	LOC100577266	uncharacterized LOC100577266	13	10	12	14	3	10	9	8	5	4	1	17
XR_003305377.1	LOC113219021	5S ribosomal RNA	0	0	0	0	0	0	1	0	0	0	0	0
XR_003305378.1	LOC113219022	small nucleolar RNA U6-53/MBII-28	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305379.1	LOC113219023	5S ribosomal RNA	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305380.1	LOC113219024	5S ribosomal RNA	0	0	0	0	0	0	0	0	1	0	0	0
XR_003305381.1	LOC113219025	small nucleolar RNA snR60/Z15/Z230/Z193/J17	15	4	7	13	0	6	3	9	7	15	5	14
XR_003305382.1	LOC113219026	small nucleolar RNA snR60/Z15/Z230/Z193/J17	10	11	8	5	3	7	6	4	8	5	0	10
XR_003305383.1	LOC113219027	uncharacterized LOC113219027	12	4	12	13	1	13	11	11	6	13	5	9
XR_003305384.1	LOC724765	protein embryonic gonad	10	2	1	12	7	9	9	7	7	20	10	59
XR_003305385.1	LOC100577201	uncharacterized LOC100577201	173	22	48	129	44	85	30	82	38	80	54	190
XR_003305386.1	LOC413683	arfGAP with SH3 domain, ANK repeat and PH domain-containing protein	494	343	270	489	311	725	428	454	446	564	548	628
XR_003305387.1	LOC102654089	uncharacterized LOC102654089	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305388.1	LOC102654089	uncharacterized LOC102654089	0	0	0	0	0	0	0	1	0	0	0	0
XR_003305389.1	LOC102654089	uncharacterized LOC102654089	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305390.1	LOC102654089	uncharacterized LOC102654089	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305391.1	LOC102654089	uncharacterized LOC102654089	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305392.1	LOC102654089	uncharacterized LOC102654089	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305393.1	LOC102654089	uncharacterized LOC102654089	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305394.1	LOC102654089	uncharacterized LOC102654089	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305395.1	LOC102654089	uncharacterized LOC102654089	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305396.1	LOC102654089	uncharacterized LOC102654089	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305397.1	LOC102654089	uncharacterized LOC102654089	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305398.1	LOC102654089	uncharacterized LOC102654089	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305399.1	LOC102654089	uncharacterized LOC102654089	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305400.1	LOC102654089	uncharacterized LOC102654089	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305401.1	LOC102654089	uncharacterized LOC102654089	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305402.1	LOC107965051	uncharacterized LOC107965051	3	2	1	1	6	5	2	0	3	1	0	4
XR_003305403.1	LOC113219030	uncharacterized LOC113219030	141	86	63	148	45	151	89	114	114	159	55	189
XR_003305404.1	LOC552530	NGFI-A-binding protein homolog	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305405.1	LOC102655526	uncharacterized LOC102655526	666	228	307	732	236	524	399	517	350	671	382	886
XR_003305406.1	LOC552530	NGFI-A-binding protein homolog	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305407.1	LOC100577017	uncharacterized LOC100577017	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305408.1	LOC100577017	uncharacterized LOC100577017	10	2	0	2	1	2	5	2	2	1	3	4
XR_003305409.1	LOC100577017	uncharacterized LOC100577017	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305410.1	LOC100577017	uncharacterized LOC100577017	1	0	0	0	0	0	0	0	0	0	0	0
XR_003305411.1	LOC100577017	uncharacterized LOC100577017	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305412.1	LOC100577017	uncharacterized LOC100577017	5	1	0	0	0	0	3	0	3	3	1	0
XR_003305413.1	LOC100577017	uncharacterized LOC100577017	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305414.1	LOC100577017	uncharacterized LOC100577017	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305415.1	LOC100578866	uncharacterized LOC100578866	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305416.1	LOC100578866	uncharacterized LOC100578866	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305417.1	LOC552530	NGFI-A-binding protein homolog	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305418.1	LOC552530	NGFI-A-binding protein homolog	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305419.1	LOC107965062	uncharacterized LOC107965062	13	7	2	22	7	8	11	20	10	19	22	19
XR_003305420.1	LOC113219031	uncharacterized LOC113219031	7	1	1	5	0	5	4	12	1	14	15	12
XR_003305421.1	LOC113219032	uncharacterized LOC113219032	27	28	26	20	13	47	16	23	24	20	22	32
XR_003305422.1	LOC107965107	uncharacterized LOC107965107	20	20	8	23	8	41	25	55	18	63	53	50
XR_003305423.1	LOC102653659	uncharacterized LOC102653659	17	23	25	22	7	13	16	12	13	27	12	28
XR_003305424.1	LOC113219033	uncharacterized LOC113219033	3	0	3	6	2	9	2	2	3	3	1	13
XR_003305425.1	LOC113219035	uncharacterized LOC113219035	1	0	1	0	0	2	1	0	0	0	1	0
XR_003305426.1	LOC411806	GTPase-activating protein and VPS9 domain-containing protein 1	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305427.1	LOC113219036	uncharacterized LOC113219036	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305428.1	LOC113219036	uncharacterized LOC113219036	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305429.1	LOC113219036	uncharacterized LOC113219036	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305430.1	LOC100578965	uncharacterized LOC100578965	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305431.1	LOC100578965	uncharacterized LOC100578965	1	3	1	0	0	3	0	0	1	0	0	0
XR_003305432.1	LOC113219037	uncharacterized LOC113219037	10	5	6	5	5	8	9	5	5	9	6	5
XR_003305433.1	LOC113219038	uncharacterized LOC113219038	171	248	103	338	170	1135	389	385	294	685	465	424
XR_003305434.1	LOC100576750	uncharacterized LOC100576750	2	0	4	5	2	7	2	5	2	0	3	2
XR_003305435.1	LOC113219039	uncharacterized LOC113219039	4	3	5	2	2	5	3	2	2	5	1	6
XR_003305436.1	LOC409869	kinesin 3A	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305437.1	LOC409869	kinesin 3A	2	0	0	0	0	0	0	0	1	0	0	0
XR_003305438.1	LOC409869	kinesin 3A	1	0	0	6	0	0	1	5	0	0	0	0
XR_003305439.1	LOC409869	kinesin 3A	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305440.1	LOC409869	kinesin 3A	0	0	0	0	0	0	0	0	0	0	0	0
XR_003305441.1	LOC409869	kinesin 3A	0	0	0	0	0	0	0	0	0	0	0	0
